id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
310456,62,MissedShots,0.790999985,0.395,0.040368158,James Milner,a,489,OpenPlay,2019,RightFoot,11658,Southampton,Liverpool,1,2,17/08/19 15:00,Trent Alexander-Arnold,Pass
324091,12,MissedShots,0.895999985,0.557000008,0.312461108,James Milner,h,489,OpenPlay,2019,RightFoot,11715,Liverpool,Leicester,2,1,05/10/19 15:00,Trent Alexander-Arnold,Cross
324096,44,MissedShots,0.815,0.47,0.074056737,James Milner,h,489,OpenPlay,2019,RightFoot,11715,Liverpool,Leicester,2,1,05/10/19 15:00,Mohamed Salah,LayOff
324109,94,Goal,0.885,0.5,0.761168838,James Milner,h,489,Penalty,2019,RightFoot,11715,Liverpool,Leicester,2,1,05/10/19 15:00,,Standard
335164,52,BlockedShot,0.770999985,0.604000015,0.017199103,James Milner,h,489,OpenPlay,2019,RightFoot,11792,Liverpool,Everton,5,2,04/12/19 20:15,,Rebound
335674,24,MissedShots,0.876999969,0.72,0.037377536,James Milner,a,489,OpenPlay,2019,RightFoot,11794,Bournemouth,Liverpool,0,3,07/12/19 15:00,Mohamed Salah,None
336804,69,MissedShots,0.73,0.617000008,0.018130098,James Milner,h,489,OpenPlay,2019,RightFoot,11808,Liverpool,Watford,2,0,14/12/19 12:30,,None
339686,70,Goal,0.885,0.5,0.761168838,James Milner,a,489,Penalty,2019,RightFoot,11828,Leicester,Liverpool,0,4,26/12/19 20:00,,Standard
353400,36,SavedShot,0.915,0.637000008,0.063558109,James Milner,h,489,OpenPlay,2019,RightFoot,11928,Liverpool,Bournemouth,2,1,07/03/20 12:30,Mohamed Salah,Cross
322698,0,MissedShots,0.713000031,0.465999985,0.018919365,Danny Welbeck,a,501,OpenPlay,2019,RightFoot,11705,Wolverhampton Wanderers,Watford,2,0,28/09/19 14:00,Ismaila Sarr,Pass
322704,37,BlockedShot,0.965999985,0.320999985,0.079709642,Danny Welbeck,a,501,OpenPlay,2019,RightFoot,11705,Wolverhampton Wanderers,Watford,2,0,28/09/19 14:00,Tom Cleverley,TakeOn
322711,71,SavedShot,0.895,0.666999969,0.028008567,Danny Welbeck,a,501,OpenPlay,2019,RightFoot,11705,Wolverhampton Wanderers,Watford,2,0,28/09/19 14:00,Andre Gray,HeadPass
322718,86,MissedShots,0.960999985,0.412000008,0.033666503,Danny Welbeck,a,501,FromCorner,2019,Head,11705,Wolverhampton Wanderers,Watford,2,0,28/09/19 14:00,,Aerial
324143,48,SavedShot,0.879000015,0.407000008,0.460497707,Danny Welbeck,h,501,OpenPlay,2019,RightFoot,11719,Watford,Sheffield United,0,0,05/10/19 15:00,Andre Gray,BallRecovery
368826,80,SavedShot,0.900999985,0.620999985,0.284336984,Danny Welbeck,a,501,OpenPlay,2019,RightFoot,11964,Chelsea,Watford,3,0,04/07/20 19:00,Nathaniel Chalobah,Pass
369396,32,SavedShot,0.960999985,0.427999992,0.112269983,Danny Welbeck,h,501,FromCorner,2019,Head,11981,Watford,Norwich,2,1,07/07/20 17:00,Will Hughes,Cross
369397,41,MissedShots,0.921999969,0.527999992,0.122904092,Danny Welbeck,h,501,OpenPlay,2019,Head,11981,Watford,Norwich,2,1,07/07/20 17:00,Ismaila Sarr,Cross
369403,54,Goal,0.869000015,0.505,0.118103206,Danny Welbeck,h,501,OpenPlay,2019,RightFoot,11981,Watford,Norwich,2,1,07/07/20 17:00,,None
370377,15,SavedShot,0.928000031,0.560999985,0.110523239,Danny Welbeck,h,501,OpenPlay,2019,RightFoot,11991,Watford,Newcastle United,2,1,11/07/20 11:30,Kiko FemenÌ_a,Cross
370383,40,MissedShots,0.925999985,0.545,0.062795855,Danny Welbeck,h,501,OpenPlay,2019,Head,11991,Watford,Newcastle United,2,1,11/07/20 11:30,Ismaila Sarr,Chipped
370394,59,BlockedShot,0.905999985,0.515,0.137030274,Danny Welbeck,h,501,OpenPlay,2019,RightFoot,11991,Watford,Newcastle United,2,1,11/07/20 11:30,Troy Deeney,Pass
370396,77,MissedShots,0.948000031,0.537000008,0.106667399,Danny Welbeck,h,501,SetPiece,2019,Head,11991,Watford,Newcastle United,2,1,11/07/20 11:30,,Aerial
372274,44,BlockedShot,0.909000015,0.47,0.057343241,Danny Welbeck,a,501,OpenPlay,2019,Head,12001,West Ham,Watford,3,1,17/07/20 19:00,Adam Masina,Aerial
372279,52,BlockedShot,0.866999969,0.648000031,0.039775733,Danny Welbeck,a,501,OpenPlay,2019,RightFoot,12001,West Ham,Watford,3,1,17/07/20 19:00,,None
372285,81,MissedShots,0.935,0.477999992,0.101611517,Danny Welbeck,a,501,OpenPlay,2019,LeftFoot,12001,West Ham,Watford,3,1,17/07/20 19:00,Ismaila Sarr,Cross
373617,5,MissedShots,0.921999969,0.731999969,0.037118103,Danny Welbeck,a,501,OpenPlay,2019,LeftFoot,12014,Arsenal,Watford,3,2,26/07/20 15:00,Adam Masina,Chipped
373622,16,MissedShots,0.89,0.6,0.018631546,Danny Welbeck,a,501,FromCorner,2019,Head,12014,Arsenal,Watford,3,2,26/07/20 15:00,Roberto Pereyra,Cross
373630,48,MissedShots,0.931999969,0.644000015,0.015135503,Danny Welbeck,a,501,FromCorner,2019,Head,12014,Arsenal,Watford,3,2,26/07/20 15:00,Roberto Pereyra,Cross
373638,63,SavedShot,0.93,0.577000008,0.371452034,Danny Welbeck,a,501,OpenPlay,2019,RightFoot,12014,Arsenal,Watford,3,2,26/07/20 15:00,Troy Deeney,Pass
373639,65,Goal,0.954000015,0.470999985,0.53950423,Danny Welbeck,a,501,OpenPlay,2019,LeftFoot,12014,Arsenal,Watford,3,2,26/07/20 15:00,Ismaila Sarr,Cross
373641,73,SavedShot,0.933000031,0.482999992,0.529590309,Danny Welbeck,a,501,OpenPlay,2019,RightFoot,12014,Arsenal,Watford,3,2,26/07/20 15:00,Ismaila Sarr,Pass
312230,88,MissedShots,0.923000031,0.46,0.486468643,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11663,Aston Villa,Everton,2,0,23/08/19 20:00,Moise Kean,Pass
317896,92,SavedShot,0.779000015,0.472000008,0.022688104,Theo Walcott,a,503,FromCorner,2019,RightFoot,11690,Bournemouth,Everton,3,1,15/09/19 13:00,,None
320410,80,BlockedShot,0.830999985,0.291000004,0.012496705,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11698,Everton,Sheffield United,0,2,21/09/19 14:00,Cenk Tosun,Aerial
320411,94,BlockedShot,0.809000015,0.475,0.017319644,Theo Walcott,h,503,SetPiece,2019,RightFoot,11698,Everton,Sheffield United,0,2,21/09/19 14:00,,Aerial
325307,6,BlockedShot,0.865999985,0.620999985,0.063237421,Theo Walcott,h,503,SetPiece,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,Lucas Digne,Chipped
325309,7,BlockedShot,0.898000031,0.44,0.101690955,Theo Walcott,h,503,FromCorner,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,,Rebound
325313,25,SavedShot,0.723000031,0.37,0.018109355,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,Bernard,Pass
325315,37,BlockedShot,0.948000031,0.385999985,0.108527407,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,Alex Iwobi,Chipped
325317,39,MissedShots,0.88,0.63,0.074015327,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,,Rebound
325324,63,ShotOnPost,0.78,0.34,0.01517503,Theo Walcott,h,503,SetPiece,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,,None
325327,80,MissedShots,0.829000015,0.442000008,0.043834906,Theo Walcott,h,503,FromCorner,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,,None
327209,22,SavedShot,0.935,0.355999985,0.320004225,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11734,Brighton,Everton,3,2,26/10/19 15:00,Richarlison,Pass
327211,37,BlockedShot,0.878000031,0.38,0.088896483,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11734,Brighton,Everton,3,2,26/10/19 15:00,Richarlison,Pass
327218,55,SavedShot,0.869000015,0.680999985,0.046471514,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11734,Brighton,Everton,3,2,26/10/19 15:00,,None
330674,56,BlockedShot,0.869000015,0.257999992,0.022265147,Theo Walcott,a,503,FromCorner,2019,RightFoot,11758,Southampton,Everton,1,2,09/11/19 15:00,Gylfi Sigurdsson,Pass
332285,16,BlockedShot,0.853000031,0.285,0.031929221,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11768,Everton,Norwich,0,2,23/11/19 15:00,,None
335466,35,BlockedShot,0.865,0.318999996,0.06626866,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11796,Everton,Chelsea,3,1,07/12/19 12:30,Dominic Calvert-Lewin,Pass
335468,45,MissedShots,0.784000015,0.36,0.018874429,Theo Walcott,h,503,FromCorner,2019,RightFoot,11796,Everton,Chelsea,3,1,07/12/19 12:30,,None
335475,58,SavedShot,0.941999969,0.332000008,0.078035198,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11796,Everton,Chelsea,3,1,07/12/19 12:30,Djibril Sidibe,TakeOn
339750,11,MissedShots,0.851999969,0.369000015,0.020795031,Theo Walcott,a,503,FromCorner,2019,RightFoot,11838,Newcastle United,Everton,1,2,28/12/19 15:00,,Aerial
339754,15,MissedShots,0.868000031,0.467999992,0.114730358,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11838,Newcastle United,Everton,1,2,28/12/19 15:00,Moise Kean,Pass
351582,70,BlockedShot,0.88,0.27,0.024777673,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11848,Manchester City,Everton,2,1,01/01/20 17:30,,None
351723,3,SavedShot,0.903000031,0.345,0.250774801,Theo Walcott,h,503,OpenPlay,2019,LeftFoot,11860,Everton,Brighton,1,0,11/01/20 15:00,Richarlison,Pass
351920,31,SavedShot,0.954000015,0.387999992,0.30212906,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11872,West Ham,Everton,1,1,18/01/20 15:00,Lucas Digne,Cross
352100,21,MissedShots,0.775999985,0.287000008,0.014801841,Theo Walcott,h,503,FromCorner,2019,RightFoot,11877,Everton,Newcastle United,2,2,21/01/20 19:30,,None
352106,46,BlockedShot,0.811999969,0.49,0.065568671,Theo Walcott,h,503,OpenPlay,2019,RightFoot,11877,Everton,Newcastle United,2,2,21/01/20 19:30,,None
352461,29,BlockedShot,0.795999985,0.349000015,0.029242784,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11891,Watford,Everton,2,3,01/02/20 15:00,Richarlison,Pass
352478,89,Goal,0.965999985,0.422000008,0.614309192,Theo Walcott,a,503,OpenPlay,2019,RightFoot,11891,Watford,Everton,2,3,01/02/20 15:00,Moise Kean,Rebound
371876,86,Goal,0.955,0.43,0.093199685,Theo Walcott,h,503,OpenPlay,2019,Head,11997,Everton,Aston Villa,1,1,16/07/20 17:00,AndrÌ© Gomes,Cross
372917,19,MissedShots,0.958000031,0.302999992,0.052519388,Theo Walcott,a,503,OpenPlay,2019,RightFoot,12009,Sheffield United,Everton,0,1,20/07/20 17:00,Gylfi Sigurdsson,Pass
373719,18,SavedShot,0.925999985,0.335999985,0.261680484,Theo Walcott,h,503,OpenPlay,2019,RightFoot,12019,Everton,Bournemouth,1,3,26/07/20 15:00,Moise Kean,Chipped
312551,33,SavedShot,0.875,0.499000015,0.013840259,Angelo Ogbonna,a,528,FromCorner,2019,Head,11667,Watford,West Ham,1,3,24/08/19 15:00,Manuel Lanzini,Aerial
324280,51,MissedShots,0.928000031,0.487999992,0.092281736,Angelo Ogbonna,h,528,SetPiece,2019,LeftFoot,11720,West Ham,Crystal Palace,1,2,05/10/19 17:30,,None
325328,82,SavedShot,0.956999969,0.487999992,0.133228868,Angelo Ogbonna,a,528,FromCorner,2019,RightFoot,11727,Everton,West Ham,2,0,19/10/19 12:30,SÌ©bastien Haller,HeadPass
331935,95,Goal,0.913000031,0.557999992,0.073631309,Angelo Ogbonna,h,528,FromCorner,2019,LeftFoot,11772,West Ham,Tottenham,2,3,23/11/19 12:30,Robert Snodgrass,Cross
336680,37,Goal,0.935999985,0.532999992,0.103521943,Angelo Ogbonna,h,528,FromCorner,2019,OtherBodyPart,11802,West Ham,Arsenal,1,3,09/12/19 20:00,Pablo Fornals,Cross
337176,77,BlockedShot,0.901999969,0.53,0.062577926,Angelo Ogbonna,a,528,FromCorner,2019,Head,11811,Southampton,West Ham,0,1,14/12/19 17:30,Pablo Fornals,Cross
351526,20,MissedShots,0.926999969,0.517999992,0.054115765,Angelo Ogbonna,h,528,FromCorner,2019,Head,11843,West Ham,Bournemouth,4,0,01/01/20 17:30,Robert Snodgrass,Aerial
351636,20,MissedShots,0.926999969,0.464000015,0.061348822,Angelo Ogbonna,a,528,OpenPlay,2019,Head,11855,Sheffield United,West Ham,1,0,10/01/20 20:00,Aaron Cresswell,Aerial
352360,57,MissedShots,0.955,0.500999985,0.564250946,Angelo Ogbonna,h,528,SetPiece,2019,Head,11822,West Ham,Liverpool,0,2,29/01/20 19:45,Robert Snodgrass,Cross
352438,46,OwnGoal,0.025999999,0.479000015,0,Angelo Ogbonna,h,528,FromCorner,2019,Head,11892,West Ham,Brighton,3,3,01/02/20 15:00,,Punch
353310,67,MissedShots,0.888000031,0.502999992,0.063082889,Angelo Ogbonna,h,528,FromCorner,2019,LeftFoot,11922,West Ham,Southampton,3,1,29/02/20 15:00,Jarrod Bowen,Cross
368930,88,MissedShots,0.881999969,0.44,0.013212717,Angelo Ogbonna,a,528,FromCorner,2019,Head,11968,Newcastle United,West Ham,2,2,05/07/20 13:15,Mark Noble,Aerial
369655,9,MissedShots,0.763000031,0.339000015,0.017228762,Angelo Ogbonna,h,528,SetPiece,2019,LeftFoot,11982,West Ham,Burnley,0,1,08/07/20 17:00,Andriy Yarmolenko,Pass
373257,30,MissedShots,0.92,0.512999992,0.050825216,Angelo Ogbonna,a,528,FromCorner,2019,Head,12007,Manchester United,West Ham,1,1,22/07/20 17:00,Jarrod Bowen,Aerial
309951,60,MissedShots,0.884000015,0.487999992,0.03875266,Nathan AkÌ©,h,579,FromCorner,2019,Head,11645,Bournemouth,Sheffield United,1,1,10/08/19 15:00,Ryan Fraser,Cross
309952,61,BlockedShot,0.925,0.54,0.107871249,Nathan AkÌ©,h,579,SetPiece,2019,RightFoot,11645,Bournemouth,Sheffield United,1,1,10/08/19 15:00,Philip Billing,HeadPass
310493,72,BlockedShot,0.923000031,0.494000015,0.050834812,Nathan AkÌ©,a,579,FromCorner,2019,Head,11654,Aston Villa,Bournemouth,1,2,17/08/19 15:00,Ryan Fraser,Aerial
312917,13,MissedShots,0.889000015,0.582000008,0.117001161,Nathan AkÌ©,h,579,SetPiece,2019,LeftFoot,11671,Bournemouth,Manchester City,1,3,25/08/19 14:00,Callum Wilson,TakeOn
312924,36,SavedShot,0.909000015,0.564000015,0.11443238,Nathan AkÌ©,h,579,OpenPlay,2019,LeftFoot,11671,Bournemouth,Manchester City,1,3,25/08/19 14:00,Steve Cook,Pass
317884,40,MissedShots,0.899000015,0.654000015,0.087462142,Nathan AkÌ©,h,579,OpenPlay,2019,LeftFoot,11690,Bournemouth,Everton,3,1,15/09/19 13:00,Philip Billing,HeadPass
320098,9,Goal,0.926999969,0.519000015,0.338665247,Nathan AkÌ©,a,579,FromCorner,2019,Head,11693,Southampton,Bournemouth,1,3,20/09/19 19:00,Diego Rico,Cross
322592,39,MissedShots,0.906999969,0.512000008,0.028252155,Nathan AkÌ©,h,579,FromCorner,2019,Head,11707,Bournemouth,West Ham,2,2,28/09/19 14:00,Diego Rico,Aerial
322601,53,BlockedShot,0.915999985,0.475999985,0.11117056,Nathan AkÌ©,h,579,FromCorner,2019,LeftFoot,11707,Bournemouth,West Ham,2,2,28/09/19 14:00,,None
325729,88,MissedShots,0.9,0.557999992,0.047797676,Nathan AkÌ©,h,579,FromCorner,2019,Head,11724,Bournemouth,Norwich,0,0,19/10/19 15:00,Diego Rico,Cross
332163,81,SavedShot,0.923000031,0.512999992,0.516552866,Nathan AkÌ©,h,579,SetPiece,2019,RightFoot,11765,Bournemouth,Wolverhampton Wanderers,1,2,23/11/19 15:00,Steve Cook,HeadPass
332166,82,MissedShots,0.889000015,0.499000015,0.061275866,Nathan AkÌ©,h,579,FromCorner,2019,Head,11765,Bournemouth,Wolverhampton Wanderers,1,2,23/11/19 15:00,Arnaut Danjuma Groeneveld,Cross
333695,70,BlockedShot,0.915,0.480999985,0.097512119,Nathan AkÌ©,a,579,FromCorner,2019,LeftFoot,11779,Tottenham,Bournemouth,3,2,30/11/19 15:00,Dominic Solanke,Goal
334836,47,MissedShots,0.926999969,0.569000015,0.074391298,Nathan AkÌ©,a,579,FromCorner,2019,Head,11791,Crystal Palace,Bournemouth,1,0,03/12/19 19:30,Diego Rico,Cross
351970,58,BlockedShot,0.955,0.487999992,0.1318077,Nathan AkÌ©,a,579,FromCorner,2019,RightFoot,11869,Norwich,Bournemouth,1,0,18/01/20 15:00,,None
351978,83,SavedShot,0.891999969,0.445,0.050718192,Nathan AkÌ©,a,579,SetPiece,2019,Head,11869,Norwich,Bournemouth,1,0,18/01/20 15:00,Ryan Fraser,Chipped
352160,45,MissedShots,0.825999985,0.535999985,0.073964484,Nathan AkÌ©,h,579,OpenPlay,2019,LeftFoot,11878,Bournemouth,Brighton,3,1,21/01/20 19:30,,BallTouch
352518,43,Goal,0.935999985,0.464000015,0.583956659,Nathan AkÌ©,h,579,SetPiece,2019,LeftFoot,11883,Bournemouth,Aston Villa,2,1,01/02/20 15:00,,Rebound
352709,60,MissedShots,0.891999969,0.522000008,0.090158641,Nathan AkÌ©,a,579,FromCorner,2019,LeftFoot,11900,Sheffield United,Bournemouth,2,1,09/02/20 14:00,Simon Francis,HeadPass
352715,89,MissedShots,0.970999985,0.53,0.097746335,Nathan AkÌ©,a,579,FromCorner,2019,Head,11900,Sheffield United,Bournemouth,2,1,09/02/20 14:00,Diego Rico,Aerial
353277,62,BlockedShot,0.918000031,0.597000008,0.037867639,Nathan AkÌ©,h,579,OpenPlay,2019,Head,11914,Bournemouth,Chelsea,2,2,29/02/20 15:00,Ryan Fraser,Aerial
353395,13,SavedShot,0.919000015,0.560999985,0.070888385,Nathan AkÌ©,a,579,FromCorner,2019,Head,11928,Liverpool,Bournemouth,2,1,07/03/20 12:30,Ryan Fraser,Cross
365638,62,SavedShot,0.895,0.537000008,0.016876468,Nathan AkÌ©,h,579,FromCorner,2019,Head,11942,Bournemouth,Crystal Palace,0,2,20/06/20 18:45,Junior Stanislas,Aerial
365644,84,MissedShots,0.916999969,0.69,0.01140325,Nathan AkÌ©,h,579,OpenPlay,2019,Head,11942,Bournemouth,Crystal Palace,0,2,20/06/20 18:45,Steve Cook,Pass
367990,93,MissedShots,0.958000031,0.434000015,0.09388712,Nathan AkÌ©,h,579,SetPiece,2019,RightFoot,11955,Bournemouth,Newcastle United,1,4,01/07/20 17:00,Junior Stanislas,Cross
311079,4,SavedShot,0.953000031,0.327999992,0.058582179,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11660,Sheffield United,Crystal Palace,1,0,18/08/19 14:00,,None
315827,94,MissedShots,0.794000015,0.585,0.049163043,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11676,Crystal Palace,Aston Villa,1,0,31/08/19 15:00,Andros Townsend,Pass
317373,78,BlockedShot,0.833000031,0.475,0.083575077,Christian Benteke,a,606,OpenPlay,2019,LeftFoot,11687,Tottenham,Crystal Palace,4,0,14/09/19 14:00,James McCarthy,Pass
317377,92,SavedShot,0.889000015,0.399000015,0.072857082,Christian Benteke,a,606,OpenPlay,2019,LeftFoot,11687,Tottenham,Crystal Palace,4,0,14/09/19 14:00,Luka Milivojevic,BallRecovery
321506,77,SavedShot,0.895999985,0.525999985,0.137310207,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11697,Crystal Palace,Wolverhampton Wanderers,1,1,22/09/19 13:00,Jeffrey Schlupp,Pass
325891,75,SavedShot,0.881999969,0.445,0.02755386,Christian Benteke,h,606,FromCorner,2019,Head,11726,Crystal Palace,Manchester City,0,2,19/10/19 17:30,Patrick van Aanholt,Cross
329765,85,SavedShot,0.878000031,0.605999985,0.016592734,Christian Benteke,h,606,SetPiece,2019,Head,11747,Crystal Palace,Leicester,0,2,03/11/19 14:00,,None
332274,77,MissedShots,0.878000031,0.53,0.075624794,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11767,Crystal Palace,Liverpool,1,2,23/11/19 15:00,Martin Kelly,Cross
337948,69,SavedShot,0.866999969,0.505999985,0.018514862,Christian Benteke,h,606,OpenPlay,2019,Head,11806,Crystal Palace,Brighton,1,1,16/12/19 19:45,Martin Kelly,Aerial
337949,72,SavedShot,0.865999985,0.316000004,0.05070797,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11806,Crystal Palace,Brighton,1,1,16/12/19 19:45,Jordan Ayew,Pass
337951,74,BlockedShot,0.921999969,0.537999992,0.042697642,Christian Benteke,h,606,OpenPlay,2019,Head,11806,Crystal Palace,Brighton,1,1,16/12/19 19:45,Martin Kelly,Aerial
337959,92,SavedShot,0.883000031,0.705,0.03500111,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11806,Crystal Palace,Brighton,1,1,16/12/19 19:45,Martin Kelly,Pass
338621,26,MissedShots,0.914000015,0.487999992,0.121604323,Christian Benteke,a,606,OpenPlay,2019,Head,11818,Newcastle United,Crystal Palace,1,0,21/12/19 15:00,Patrick van Aanholt,Cross
338628,46,BlockedShot,0.883000031,0.690999985,0.060050298,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11818,Newcastle United,Crystal Palace,1,0,21/12/19 15:00,Jordan Ayew,Pass
338635,73,SavedShot,0.89,0.397999992,0.124782227,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11818,Newcastle United,Crystal Palace,1,0,21/12/19 15:00,Jordan Ayew,Throughball
352480,24,MissedShots,0.953000031,0.665999985,0.097181134,Christian Benteke,h,606,OpenPlay,2019,LeftFoot,11885,Crystal Palace,Sheffield United,0,1,01/02/20 15:00,Jordan Ayew,Pass
352486,47,SavedShot,0.849000015,0.467000008,0.089605406,Christian Benteke,h,606,OpenPlay,2019,LeftFoot,11885,Crystal Palace,Sheffield United,0,1,01/02/20 15:00,Wilfried Zaha,Pass
352660,50,Goal,0.895,0.32,0.053829808,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11897,Everton,Crystal Palace,3,1,08/02/20 12:30,Wilfried Zaha,Pass
352664,60,SavedShot,0.96,0.52,0.485057324,Christian Benteke,a,606,OpenPlay,2019,Head,11897,Everton,Crystal Palace,3,1,08/02/20 12:30,,None
352667,83,MissedShots,0.908000031,0.445,0.076053835,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11897,Everton,Crystal Palace,3,1,08/02/20 12:30,Cheikhou KouyatÌ©,BallTouch
352945,14,BlockedShot,0.838000031,0.477999992,0.071532495,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11905,Crystal Palace,Newcastle United,1,0,22/02/20 15:00,,BallRecovery
352948,20,MissedShots,0.956999969,0.490999985,0.554010153,Christian Benteke,h,606,SetPiece,2019,Head,11905,Crystal Palace,Newcastle United,1,0,22/02/20 15:00,Patrick van Aanholt,Cross
352960,54,SavedShot,0.793000031,0.694000015,0.04952433,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11905,Crystal Palace,Newcastle United,1,0,22/02/20 15:00,James McArthur,Pass
353198,3,MissedShots,0.853000031,0.57,0.29383567,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11915,Brighton,Crystal Palace,0,1,29/02/20 12:30,James McArthur,Chipped
353210,44,BlockedShot,0.925,0.678000031,0.092635594,Christian Benteke,a,606,OpenPlay,2019,LeftFoot,11915,Brighton,Crystal Palace,0,1,29/02/20 12:30,Patrick van Aanholt,TakeOn
353215,58,MissedShots,0.955999985,0.467999992,0.081055075,Christian Benteke,a,606,FromCorner,2019,Head,11915,Brighton,Crystal Palace,0,1,29/02/20 12:30,Patrick van Aanholt,Aerial
353218,62,SavedShot,0.888000031,0.738000031,0.014923711,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11915,Brighton,Crystal Palace,0,1,29/02/20 12:30,,Aerial
353428,63,MissedShots,0.916999969,0.462999992,0.034992982,Christian Benteke,h,606,FromCorner,2019,Head,11926,Crystal Palace,Watford,1,0,07/03/20 15:00,James McCarthy,Aerial
353432,72,MissedShots,0.93,0.663000031,0.065725267,Christian Benteke,h,606,SetPiece,2019,RightFoot,11926,Crystal Palace,Watford,1,0,07/03/20 15:00,Scott Dann,HeadPass
368587,37,MissedShots,0.884000015,0.445999985,0.016868735,Christian Benteke,a,606,SetPiece,2019,Head,11965,Leicester,Crystal Palace,3,0,04/07/20 14:00,Wilfried Zaha,Aerial
368590,54,MissedShots,0.746999969,0.47,0.022426123,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11965,Leicester,Crystal Palace,3,0,04/07/20 14:00,Patrick van Aanholt,Pass
369420,46,SavedShot,0.879000015,0.555,0.012177455,Christian Benteke,h,606,SetPiece,2019,Head,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,Luka Milivojevic,Aerial
369426,71,Goal,0.973000031,0.512999992,0.814005017,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,Patrick van Aanholt,Pass
369433,93,BlockedShot,0.903000031,0.594000015,0.083685897,Christian Benteke,h,606,OpenPlay,2019,RightFoot,11977,Crystal Palace,Chelsea,2,3,07/07/20 17:00,Patrick van Aanholt,Pass
370749,40,SavedShot,0.9,0.377999992,0.074331753,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11983,Aston Villa,Crystal Palace,2,0,12/07/20 13:15,,None
370748,40,BlockedShot,0.904000015,0.442000008,0.109489277,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11983,Aston Villa,Crystal Palace,2,0,12/07/20 13:15,Wilfried Zaha,Foul
370750,41,SavedShot,0.895,0.439000015,0.105563939,Christian Benteke,a,606,OpenPlay,2019,LeftFoot,11983,Aston Villa,Crystal Palace,2,0,12/07/20 13:15,,Rebound
370753,49,SavedShot,0.883000031,0.335,0.060670827,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11983,Aston Villa,Crystal Palace,2,0,12/07/20 13:15,Wilfried Zaha,Pass
370763,77,MissedShots,0.961999969,0.500999985,0.15251857,Christian Benteke,a,606,SetPiece,2019,Head,11983,Aston Villa,Crystal Palace,2,0,12/07/20 13:15,Andros Townsend,Cross
370764,89,MissedShots,0.853000031,0.542999992,0.09068729,Christian Benteke,a,606,OpenPlay,2019,RightFoot,11983,Aston Villa,Crystal Palace,2,0,12/07/20 13:15,James McCarthy,Pass
370765,91,MissedShots,0.909000015,0.5,0.050826501,Christian Benteke,a,606,SetPiece,2019,Head,11983,Aston Villa,Crystal Palace,2,0,12/07/20 13:15,Patrick van Aanholt,Aerial
310791,60,SavedShot,0.948000031,0.57,0.047920864,NicolÌÁs Otamendi,h,611,FromCorner,2019,Head,11659,Manchester City,Tottenham,2,2,17/08/19 17:30,Kevin De Bruyne,Aerial
310794,61,BlockedShot,0.901999969,0.430999985,0.016114246,NicolÌÁs Otamendi,h,611,FromCorner,2019,Head,11659,Manchester City,Tottenham,2,2,17/08/19 17:30,Kevin De Bruyne,Aerial
